modelo,tipo,imagen_idx,paso,prob
Swin,insertion,3,16,0.6650075912475586
Swin,insertion,3,17,0.6746723651885986
Swin,insertion,3,18,0.6779491305351257
Swin,insertion,3,19,0.7137400507926941
Swin,insertion,3,20,0.7042715549468994
Swin,insertion,3,21,0.7547294497489929
Swin,insertion,3,22,0.7920864820480347
Swin,insertion,3,23,0.7927981019020081
Swin,insertion,3,24,0.7929896712303162
Swin,insertion,3,25,0.7636185884475708
Swin,insertion,3,26,0.7663155198097229
Swin,insertion,3,27,0.7393461465835571
Swin,insertion,3,28,0.6846951246261597
Swin,insertion,3,29,0.7217505574226379
Swin,insertion,3,30,0.6991408467292786
Swin,insertion,3,31,0.6888094544410706
Swin,insertion,3,32,0.7163251042366028
Swin,insertion,3,33,0.674073338508606
Swin,insertion,3,34,0.7019781470298767
Swin,insertion,3,35,0.6791244745254517
Swin,insertion,3,36,0.6790176033973694
Swin,insertion,3,37,0.6862451434135437
Swin,insertion,3,38,0.6947251558303833
Swin,insertion,3,39,0.6814730167388916
Swin,insertion,3,40,0.7134549021720886
Swin,insertion,3,41,0.6988749504089355
Swin,insertion,3,42,0.6869597434997559
Swin,insertion,3,43,0.6876216530799866
Swin,insertion,3,44,0.6928402781486511
Swin,insertion,3,45,0.7138419151306152
Swin,insertion,3,46,0.7177886962890625
Swin,insertion,3,47,0.703927218914032
Swin,insertion,3,48,0.7124051451683044
Swin,insertion,3,49,0.7271894216537476
Swin,pixel_flipping,0,0,0.5716498494148254
Swin,pixel_flipping,0,1,0.5625649094581604
Swin,pixel_flipping,0,2,0.5436087250709534
Swin,pixel_flipping,0,3,0.5338769555091858
Swin,pixel_flipping,0,4,0.5132272839546204
Swin,pixel_flipping,0,5,0.5106716156005859
Swin,pixel_flipping,0,6,0.5287399291992188
Swin,pixel_flipping,0,7,0.49030354619026184
Swin,pixel_flipping,0,8,0.5205947756767273
Swin,pixel_flipping,0,9,0.4913286566734314
Swin,pixel_flipping,0,10,0.43081554770469666
Swin,pixel_flipping,0,11,0.4318024516105652
Swin,pixel_flipping,0,12,0.41298559308052063
Swin,pixel_flipping,0,13,0.42385217547416687
Swin,pixel_flipping,0,14,0.4175334572792053
Swin,pixel_flipping,0,15,0.3966958522796631
Swin,pixel_flipping,0,16,0.37023016810417175
Swin,pixel_flipping,0,17,0.41902774572372437
Swin,pixel_flipping,0,18,0.37667015194892883
Swin,pixel_flipping,0,19,0.26898086071014404
Swin,pixel_flipping,1,0,0.5720779895782471
Swin,pixel_flipping,1,1,0.5434485077857971
Swin,pixel_flipping,1,2,0.5393967628479004
Swin,pixel_flipping,1,3,0.5081226229667664
Swin,pixel_flipping,1,4,0.511989176273346
Swin,pixel_flipping,1,5,0.5677916407585144
Swin,pixel_flipping,1,6,0.4928053021430969
Swin,pixel_flipping,1,7,0.5172271132469177
Swin,pixel_flipping,1,8,0.5179200172424316
Swin,pixel_flipping,1,9,0.5046812295913696
Swin,pixel_flipping,1,10,0.5023086071014404
Swin,pixel_flipping,1,11,0.5314276218414307
Swin,pixel_flipping,1,12,0.5146512985229492
Swin,pixel_flipping,1,13,0.4984179735183716
Swin,pixel_flipping,1,14,0.4361880421638489
Swin,pixel_flipping,1,15,0.4949166476726532
Swin,pixel_flipping,1,16,0.4847573935985565
Swin,pixel_flipping,1,17,0.4890490770339966
Swin,pixel_flipping,1,18,0.5621676445007324
Swin,pixel_flipping,1,19,0.3537258207798004
Swin,pixel_flipping,2,0,0.5059304237365723
Swin,pixel_flipping,2,1,0.49495452642440796
Swin,pixel_flipping,2,2,0.512312650680542
Swin,pixel_flipping,2,3,0.5093511343002319
Swin,pixel_flipping,2,4,0.5301035046577454
Swin,pixel_flipping,2,5,0.5431442856788635
Swin,pixel_flipping,2,6,0.5300995707511902
Swin,pixel_flipping,2,7,0.5327284932136536
Swin,pixel_flipping,2,8,0.5522975921630859
Swin,pixel_flipping,2,9,0.5374660491943359
Swin,pixel_flipping,2,10,0.5580555200576782
Swin,pixel_flipping,2,11,0.5929535031318665
Swin,pixel_flipping,2,12,0.5143217444419861
Swin,pixel_flipping,2,13,0.5400773882865906
Swin,pixel_flipping,2,14,0.5222036838531494
Swin,pixel_flipping,2,15,0.5175157189369202
Swin,pixel_flipping,2,16,0.4895000755786896
Swin,pixel_flipping,2,17,0.4549940824508667
Swin,pixel_flipping,2,18,0.5209753513336182
Swin,pixel_flipping,2,19,0.3434942960739136
Swin,pixel_flipping,3,0,0.6964033842086792
Swin,pixel_flipping,3,1,0.6819337606430054
Swin,pixel_flipping,3,2,0.6451643109321594
Swin,pixel_flipping,3,3,0.6110653281211853
Swin,pixel_flipping,3,4,0.6108624935150146
