modelo,tipo,imagen_idx,paso,prob
BEiT,deletion,3,24,0.9468255043029785
BEiT,deletion,3,25,0.9507854580879211
BEiT,deletion,3,26,0.9668075442314148
BEiT,deletion,3,27,0.9635685086250305
BEiT,deletion,3,28,0.9357519149780273
BEiT,deletion,3,29,0.949381411075592
BEiT,deletion,3,30,0.9306678175926208
BEiT,deletion,3,31,0.9389840364456177
BEiT,deletion,3,32,0.8358542323112488
BEiT,deletion,3,33,0.8921368718147278
BEiT,deletion,3,34,0.8988030552864075
BEiT,deletion,3,35,0.8787000179290771
BEiT,deletion,3,36,0.8746216297149658
BEiT,deletion,3,37,0.8169156908988953
BEiT,deletion,3,38,0.8877049088478088
BEiT,deletion,3,39,0.8090487122535706
BEiT,deletion,3,40,0.856401801109314
BEiT,deletion,3,41,0.8056575059890747
BEiT,deletion,3,42,0.6686767935752869
BEiT,deletion,3,43,0.650198221206665
BEiT,deletion,3,44,0.6426481008529663
BEiT,deletion,3,45,0.6210508942604065
BEiT,deletion,3,46,0.5065895915031433
BEiT,deletion,3,47,0.3867170214653015
BEiT,deletion,3,48,0.44028353691101074
BEiT,deletion,3,49,0.34732764959335327
BEiT,insertion,0,0,0.37362951040267944
BEiT,insertion,0,1,0.8425580263137817
BEiT,insertion,0,2,0.817730188369751
BEiT,insertion,0,3,0.8522780537605286
BEiT,insertion,0,4,0.8526565432548523
BEiT,insertion,0,5,0.7852230072021484
BEiT,insertion,0,6,0.8279407024383545
BEiT,insertion,0,7,0.8368057012557983
BEiT,insertion,0,8,0.8040010929107666
BEiT,insertion,0,9,0.8046222925186157
BEiT,insertion,0,10,0.805831253528595
BEiT,insertion,0,11,0.8934241533279419
BEiT,insertion,0,12,0.8945570588111877
BEiT,insertion,0,13,0.9097727537155151
BEiT,insertion,0,14,0.9204327464103699
BEiT,insertion,0,15,0.9105583429336548
BEiT,insertion,0,16,0.916844367980957
BEiT,insertion,0,17,0.8947688937187195
BEiT,insertion,0,18,0.9149324893951416
BEiT,insertion,0,19,0.929820716381073
BEiT,insertion,0,20,0.9198116064071655
BEiT,insertion,0,21,0.9168965816497803
BEiT,insertion,0,22,0.9264287948608398
BEiT,insertion,0,23,0.9363872408866882
BEiT,insertion,0,24,0.9248334169387817
BEiT,insertion,0,25,0.9281242489814758
BEiT,insertion,0,26,0.9148640632629395
BEiT,insertion,0,27,0.9308117628097534
BEiT,insertion,0,28,0.9296385049819946
BEiT,insertion,0,29,0.9019806981086731
BEiT,insertion,0,30,0.9119560122489929
BEiT,insertion,0,31,0.9183236360549927
BEiT,insertion,0,32,0.9148738980293274
BEiT,insertion,0,33,0.9197598695755005
BEiT,insertion,0,34,0.928192675113678
BEiT,insertion,0,35,0.9220368266105652
BEiT,insertion,0,36,0.9181351661682129
BEiT,insertion,0,37,0.9313725233078003
BEiT,insertion,0,38,0.935395359992981
BEiT,insertion,0,39,0.9416688084602356
BEiT,insertion,0,40,0.9496715068817139
BEiT,insertion,0,41,0.9511432647705078
BEiT,insertion,0,42,0.9532493948936462
BEiT,insertion,0,43,0.9465819001197815
BEiT,insertion,0,44,0.9501591920852661
BEiT,insertion,0,45,0.9691619277000427
BEiT,insertion,0,46,0.9607354998588562
BEiT,insertion,0,47,0.979904294013977
BEiT,insertion,0,48,0.9795073866844177
BEiT,insertion,0,49,0.9858287572860718
BEiT,insertion,1,0,0.34657183289527893
BEiT,insertion,1,1,0.7365502715110779
BEiT,insertion,1,2,0.8330692052841187
BEiT,insertion,1,3,0.8410255312919617
BEiT,insertion,1,4,0.8504545092582703
BEiT,insertion,1,5,0.8366944193840027
BEiT,insertion,1,6,0.8666583299636841
BEiT,insertion,1,7,0.8383384943008423
BEiT,insertion,1,8,0.892083466053009
BEiT,insertion,1,9,0.8702006340026855
BEiT,insertion,1,10,0.8373247981071472
BEiT,insertion,1,11,0.8474860191345215
BEiT,insertion,1,12,0.838291347026825
BEiT,insertion,1,13,0.8290970921516418
BEiT,insertion,1,14,0.8143883347511292
BEiT,insertion,1,15,0.8715962171554565
BEiT,insertion,1,16,0.890841007232666
BEiT,insertion,1,17,0.9053871035575867
BEiT,insertion,1,18,0.9271054863929749
BEiT,insertion,1,19,0.9252837896347046
